dateRep,cases,deaths,countriesAndTerritories,continentExp,gdp_per_capita,life_expectancy,population,tests_units,Smokers
11/19/2020,711,9,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/18/2020,694,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/17/2020,602,8,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/16/2020,597,11,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/15/2020,532,7,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/14/2020,490,7,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/13/2020,410,8,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/12/2020,507,11,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/11/2020,563,8,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/10/2020,525,12,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/9/2020,501,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/8/2020,495,8,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/7/2020,489,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/6/2020,421,7,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/5/2020,396,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/4/2020,381,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/3/2020,321,9,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/2/2020,327,9,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
11/1/2020,241,7,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/31/2020,319,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/30/2020,275,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/29/2020,311,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/28/2020,284,7,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/27/2020,288,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/26/2020,299,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/25/2020,302,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/24/2020,306,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/23/2020,302,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/22/2020,297,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/21/2020,301,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/20/2020,295,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/19/2020,281,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/18/2020,273,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/17/2020,289,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/16/2020,257,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/15/2020,203,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/14/2020,182,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/13/2020,171,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/12/2020,168,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/11/2020,165,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/10/2020,167,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/9/2020,169,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/8/2020,162,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/7/2020,158,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/6/2020,144,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/5/2020,149,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/4/2020,152,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/3/2020,159,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/2/2020,157,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
10/1/2020,131,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/30/2020,127,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/29/2020,132,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/28/2020,106,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/27/2020,108,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/26/2020,124,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/25/2020,134,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/24/2020,121,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/23/2020,131,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/22/2020,150,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/21/2020,159,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/20/2020,153,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/19/2020,125,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/18/2020,132,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/17/2020,144,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/16/2020,152,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/15/2020,167,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/14/2020,168,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/13/2020,164,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/12/2020,161,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/11/2020,156,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/10/2020,151,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/9/2020,147,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/8/2020,151,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/7/2020,153,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/6/2020,135,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/5/2020,123,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/4/2020,116,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/3/2020,122,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/2/2020,93,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
9/1/2020,133,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/31/2020,101,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/30/2020,84,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/29/2020,112,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/28/2020,156,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/27/2020,168,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/26/2020,154,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/25/2020,178,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/24/2020,152,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/23/2020,156,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/22/2020,152,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/21/2020,155,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/20/2020,158,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/19/2020,155,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/18/2020,119,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/17/2020,120,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/16/2020,143,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/15/2020,146,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/14/2020,154,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/13/2020,141,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/12/2020,140,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/11/2020,125,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/10/2020,136,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/9/2020,124,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/8/2020,135,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/7/2020,127,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/6/2020,139,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/5/2020,130,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/4/2020,101,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/3/2020,123,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/2/2020,120,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
8/1/2020,79,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/31/2020,92,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/30/2020,108,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/29/2020,117,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/28/2020,117,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/27/2020,126,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/26/2020,67,6,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/25/2020,104,5,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/24/2020,108,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/23/2020,68,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/22/2020,119,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/21/2020,81,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/20/2020,82,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/19/2020,102,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/18/2020,55,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/17/2020,99,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/16/2020,85,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/15/2020,96,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/14/2020,117,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/13/2020,83,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/12/2020,93,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/11/2020,90,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/10/2020,82,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/9/2020,68,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/8/2020,74,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/7/2020,71,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/6/2020,74,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/5/2020,67,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/4/2020,90,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/3/2020,82,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/2/2020,45,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
7/1/2020,69,4,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/30/2020,64,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/29/2020,72,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/28/2020,61,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/27/2020,77,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/26/2020,78,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/25/2020,67,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/24/2020,52,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/23/2020,68,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/22/2020,36,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/21/2020,53,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/20/2020,50,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/19/2020,66,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/18/2020,50,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/17/2020,82,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/16/2020,69,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/15/2020,57,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/14/2020,48,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/13/2020,31,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/12/2020,44,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/11/2020,42,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/10/2020,36,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/9/2020,17,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/8/2020,14,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/7/2020,20,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/6/2020,15,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/5/2020,13,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/4/2020,20,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/3/2020,21,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/2/2020,6,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
6/1/2020,15,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/31/2020,23,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/30/2020,23,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/29/2020,26,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/28/2020,21,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/27/2020,25,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/26/2020,6,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/25/2020,9,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/24/2020,8,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/23/2020,12,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/22/2020,5,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/21/2020,15,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/20/2020,1,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/19/2020,2,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/18/2020,13,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/17/2020,17,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/16/2020,18,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/15/2020,18,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/14/2020,4,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/13/2020,4,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/12/2020,4,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/11/2020,12,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/10/2020,6,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/9/2020,8,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/8/2020,10,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/7/2020,12,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/6/2020,17,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/5/2020,8,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/4/2020,6,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/3/2020,7,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/2/2020,9,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
5/1/2020,7,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/30/2020,16,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/29/2020,14,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/28/2020,10,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/27/2020,14,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/26/2020,34,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/25/2020,15,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/24/2020,29,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/23/2020,25,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/22/2020,25,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/21/2020,22,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/20/2020,14,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/19/2020,9,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/18/2020,21,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/17/2020,24,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/16/2020,19,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/15/2020,8,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/14/2020,21,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/13/2020,13,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/12/2020,17,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/11/2020,7,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/10/2020,9,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/9/2020,17,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/8/2020,6,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/7/2020,16,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/6/2020,28,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/5/2020,29,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/4/2020,27,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/3/2020,18,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/2/2020,16,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
4/1/2020,20,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/31/2020,11,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/30/2020,15,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/29/2020,11,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/28/2020,12,3,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/27/2020,28,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/26/2020,23,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/25/2020,23,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/24/2020,11,2,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/23/2020,13,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/22/2020,6,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/21/2020,0,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/20/2020,11,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/19/2020,4,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/18/2020,4,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/17/2020,9,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/16/2020,4,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/15/2020,5,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/14/2020,10,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/13/2020,12,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/12/2020,1,1,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/11/2020,4,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/10/2020,4,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
3/9/2020,2,0,Albania,Europe,11803.431,78.57,2842318,tests performed,58.3
12/14/2020,464,12,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/13/2020,517,9,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/12/2020,542,11,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/11/2020,565,10,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/10/2020,598,15,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/9/2020,591,12,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/8/2020,573,11,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/7/2020,750,15,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/6/2020,772,9,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/5/2020,803,12,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/4/2020,843,16,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/3/2020,932,17,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/2/2020,963,16,Algeria,Africa,13913.839,76.88,44903228,,31.1
12/1/2020,968,21,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/30/2020,1009,17,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/29/2020,1044,21,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/28/2020,1058,20,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/27/2020,1085,23,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/26/2020,1025,20,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/25/2020,1133,15,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/24/2020,1005,19,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/23/2020,1088,35,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/22/2020,1019,1,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/21/2020,1103,15,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/20/2020,1023,18,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/19/2020,1038,20,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/18/2020,1002,18,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/17/2020,910,14,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/16/2020,860,15,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/15/2020,844,14,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/14/2020,867,14,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/13/2020,851,18,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/12/2020,811,16,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/11/2020,753,15,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/10/2020,642,14,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/9/2020,670,12,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/8/2020,581,12,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/7/2020,631,13,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/6/2020,642,12,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/5/2020,548,10,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/4/2020,405,9,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/3/2020,302,7,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/2/2020,330,9,Algeria,Africa,13913.839,76.88,44903228,,31.1
11/1/2020,291,8,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/31/2020,319,7,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/30/2020,306,8,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/29/2020,320,10,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/28/2020,287,9,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/27/2020,276,8,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/26/2020,263,7,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/25/2020,250,10,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/24/2020,273,9,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/23/2020,266,8,Algeria,Africa,13913.839,76.88,44903228,,31.1
10/22/2020,252,15,Algeria,Africa,13913.839,76.88,44903228,,31.1
