dateRep;month;countriesAndTerritories;continentExp;cases;deaths;life_expectancy;population
9/10/2020;10;Morocco;Africa;2929;47; 76.68 ; 37457976.0 
8/10/2020;10;Morocco;Africa;2776;29; 76.68 ; 37457976.0 
7/10/2020;10;Morocco;Africa;2553;41; 76.68 ; 37457976.0 
6/10/2020;10;Morocco;Africa;1423;39; 76.68 ; 37457976.0 
5/10/2020;10;Morocco;Africa;2044;37; 76.68 ; 37457976.0 
4/10/2020;10;Morocco;Africa;2663;30; 76.68 ; 37457976.0 
3/10/2020;10;Morocco;Africa;2521;34; 76.68 ; 37457976.0 
2/10/2020;10;Morocco;Africa;2391;35; 76.68 ; 37457976.0 
1/10/2020;10;Morocco;Africa;2470;42; 76.68 ; 37457976.0 
30/9/2020;9;Morocco;Africa;2076;39; 76.68 ; 37457976.0 
29/9/2020;9;Morocco;Africa;1422;44; 76.68 ; 37457976.0 
28/9/2020;9;Morocco;Africa;2444;28; 76.68 ; 37457976.0 
27/9/2020;9;Morocco;Africa;2719;43; 76.68 ; 37457976.0 
26/9/2020;9;Morocco;Africa;2423;42; 76.68 ; 37457976.0 
25/9/2020;9;Morocco;Africa;2356;38; 76.68 ; 37457976.0 
24/9/2020;9;Morocco;Africa;2397;29; 76.68 ; 37457976.0 
23/9/2020;9;Morocco;Africa;2227;34; 76.68 ; 37457976.0 
22/9/2020;9;Morocco;Africa;1376;25; 76.68 ; 37457976.0 
21/9/2020;9;Morocco;Africa;1927;35; 76.68 ; 37457976.0 
20/9/2020;9;Morocco;Africa;2552;40; 76.68 ; 37457976.0 
19/9/2020;9;Morocco;Africa;2760;41; 76.68 ; 37457976.0 
18/9/2020;9;Morocco;Africa;2488;28; 76.68 ; 37457976.0 
17/9/2020;9;Morocco;Africa;1692;38; 76.68 ; 37457976.0 
16/9/2020;9;Morocco;Africa;2121;34; 76.68 ; 37457976.0 
15/9/2020;9;Morocco;Africa;1517;36; 76.68 ; 37457976.0 
14/9/2020;9;Morocco;Africa;2251;25; 76.68 ; 37457976.0 
13/9/2020;9;Morocco;Africa;2238;29; 76.68 ; 37457976.0 
12/9/2020;9;Morocco;Africa;2430;33; 76.68 ; 37457976.0 
11/9/2020;9;Morocco;Africa;1889;38; 76.68 ; 37457976.0 
10/9/2020;9;Morocco;Africa;2157;26; 76.68 ; 37457976.0 
9/9/2020;9;Morocco;Africa;1941;33; 76.68 ; 37457976.0 
8/9/2020;9;Morocco;Africa;1386;33; 76.68 ; 37457976.0 
7/9/2020;9;Morocco;Africa;2234;32; 76.68 ; 37457976.0 
6/9/2020;9;Morocco;Africa;1555;37; 76.68 ; 37457976.0 
5/9/2020;9;Morocco;Africa;1750;39; 76.68 ; 37457976.0 
4/9/2020;9;Morocco;Africa;1402;37; 76.68 ; 37457976.0 
3/9/2020;9;Morocco;Africa;1672;32; 76.68 ; 37457976.0 
2/9/2020;9;Morocco;Africa;1191;43; 76.68 ; 37457976.0 
1/9/2020;9;Morocco;Africa;1191;30; 76.68 ; 37457976.0 
31/8/2020;8;Morocco;Africa;1343;33; 76.68 ; 37457976.0 
30/8/2020;8;Morocco;Africa;1567;26; 76.68 ; 37457976.0 
29/8/2020;8;Morocco;Africa;1404;41; 76.68 ; 37457976.0 
28/8/2020;8;Morocco;Africa;1221;27; 76.68 ; 37457976.0 
27/8/2020;8;Morocco;Africa;1336;29; 76.68 ; 37457976.0 
26/8/2020;8;Morocco;Africa;1276;35; 76.68 ; 37457976.0 
25/8/2020;8;Morocco;Africa;903;32; 76.68 ; 37457976.0 
24/8/2020;8;Morocco;Africa;1537;30; 76.68 ; 37457976.0 
23/8/2020;8;Morocco;Africa;1565;41; 76.68 ; 37457976.0 
22/8/2020;8;Morocco;Africa;1609;42; 76.68 ; 37457976.0 
21/8/2020;8;Morocco;Africa;1325;32; 76.68 ; 37457976.0 
20/8/2020;8;Morocco;Africa;1510;29; 76.68 ; 37457976.0 
19/8/2020;8;Morocco;Africa;1245;33; 76.68 ; 37457976.0 
18/8/2020;8;Morocco;Africa;1069;23; 76.68 ; 37457976.0 
17/8/2020;8;Morocco;Africa;1472;26; 76.68 ; 37457976.0 
16/8/2020;8;Morocco;Africa;1776;21; 76.68 ; 37457976.0 
15/8/2020;8;Morocco;Africa;1306;27; 76.68 ; 37457976.0 
14/8/2020;8;Morocco;Africa;1241;28; 76.68 ; 37457976.0 
13/8/2020;8;Morocco;Africa;1499;23; 76.68 ; 37457976.0 
12/8/2020;8;Morocco;Africa;1132;17; 76.68 ; 37457976.0 
11/8/2020;8;Morocco;Africa;826;18; 76.68 ; 37457976.0 
10/8/2020;8;Morocco;Africa;1230;18; 76.68 ; 37457976.0 
9/8/2020;8;Morocco;Africa;1345;19; 76.68 ; 37457976.0 
8/8/2020;8;Morocco;Africa;1018;12; 76.68 ; 37457976.0 
7/8/2020;8;Morocco;Africa;1144;14; 76.68 ; 37457976.0 
6/8/2020;8;Morocco;Africa;1283;18; 76.68 ; 37457976.0 
5/8/2020;8;Morocco;Africa;1021;16; 76.68 ; 37457976.0 
4/8/2020;8;Morocco;Africa;659;19; 76.68 ; 37457976.0 
3/8/2020;8;Morocco;Africa;522;15; 76.68 ; 37457976.0 
2/8/2020;8;Morocco;Africa;693;14; 76.68 ; 37457976.0 
1/8/2020;8;Morocco;Africa;1063;7; 76.68 ; 37457976.0 
31/7/2020;7;Morocco;Africa;1046;12; 76.68 ; 37457976.0 
30/7/2020;7;Morocco;Africa;826;7; 76.68 ; 37457976.0 
29/7/2020;7;Morocco;Africa;500;11; 76.68 ; 37457976.0 
28/7/2020;7;Morocco;Africa;609;3; 76.68 ; 37457976.0 
27/7/2020;7;Morocco;Africa;633;8; 76.68 ; 37457976.0 
26/7/2020;7;Morocco;Africa;811;6; 76.68 ; 37457976.0 
25/7/2020;7;Morocco;Africa;570;7; 76.68 ; 37457976.0 
24/7/2020;7;Morocco;Africa;302;7; 76.68 ; 37457976.0 
23/7/2020;7;Morocco;Africa;220;5; 76.68 ; 37457976.0 
22/7/2020;7;Morocco;Africa;180;4; 76.68 ; 37457976.0 
21/7/2020;7;Morocco;Africa;326;3; 76.68 ; 37457976.0 
20/7/2020;7;Morocco;Africa;221;4; 76.68 ; 37457976.0 
19/7/2020;7;Morocco;Africa;289;5; 76.68 ; 37457976.0 
18/7/2020;7;Morocco;Africa;302;4; 76.68 ; 37457976.0 
17/7/2020;7;Morocco;Africa;162;1; 76.68 ; 37457976.0 
16/7/2020;7;Morocco;Africa;165;2; 76.68 ; 37457976.0 
15/7/2020;7;Morocco;Africa;161;2; 76.68 ; 37457976.0 
14/7/2020;7;Morocco;Africa;191;5; 76.68 ; 37457976.0 
13/7/2020;7;Morocco;Africa;203;5; 76.68 ; 37457976.0 
12/7/2020;7;Morocco;Africa;214;2; 76.68 ; 37457976.0 
11/7/2020;7;Morocco;Africa;379;1; 76.68 ; 37457976.0 
10/7/2020;7;Morocco;Africa;178;0; 76.68 ; 37457976.0 
9/7/2020;7;Morocco;Africa;442;7; 76.68 ; 37457976.0 
8/7/2020;7;Morocco;Africa;0;0; 76.68 ; 37457976.0 
7/7/2020;7;Morocco;Africa;114;0; 76.68 ; 37457976.0 
6/7/2020;7;Morocco;Africa;393;3; 76.68 ; 37457976.0 
5/7/2020;7;Morocco;Africa;534;2; 76.68 ; 37457976.0 
4/7/2020;7;Morocco;Africa;319;1; 76.68 ; 37457976.0 
3/7/2020;7;Morocco;Africa;333;1; 76.68 ; 37457976.0 
2/7/2020;7;Morocco;Africa;103;0; 76.68 ; 37457976.0 
1/7/2020;7;Morocco;Africa;243;3; 76.68 ; 37457976.0 
30/6/2020;6;Morocco;Africa;238;4; 76.68 ; 37457976.0 
29/6/2020;6;Morocco;Africa;175;1; 76.68 ; 37457976.0 
28/6/2020;6;Morocco;Africa;244;2; 76.68 ; 37457976.0 
27/6/2020;6;Morocco;Africa;295;1; 76.68 ; 37457976.0 
26/6/2020;6;Morocco;Africa;431;1; 76.68 ; 37457976.0 
25/6/2020;6;Morocco;Africa;643;2; 76.68 ; 37457976.0 
24/6/2020;6;Morocco;Africa;92;0; 76.68 ; 37457976.0 
23/6/2020;6;Morocco;Africa;195;0; 76.68 ; 37457976.0 
22/6/2020;6;Morocco;Africa;176;1; 76.68 ; 37457976.0 
21/6/2020;6;Morocco;Africa;188;0; 76.68 ; 37457976.0 
20/6/2020;6;Morocco;Africa;539;0; 76.68 ; 37457976.0 
19/6/2020;6;Morocco;Africa;77;0; 76.68 ; 37457976.0 
18/6/2020;6;Morocco;Africa;76;1; 76.68 ; 37457976.0 
17/6/2020;6;Morocco;Africa;83;0; 76.68 ; 37457976.0 
16/6/2020;6;Morocco;Africa;104;0; 76.68 ; 37457976.0 
15/6/2020;6;Morocco;Africa;42;0; 76.68 ; 37457976.0 
14/6/2020;6;Morocco;Africa;82;0; 76.68 ; 37457976.0 
13/6/2020;6;Morocco;Africa;73;1; 76.68 ; 37457976.0 
12/6/2020;6;Morocco;Africa;82;1; 76.68 ; 37457976.0 
11/6/2020;6;Morocco;Africa;18;0; 76.68 ; 37457976.0 
10/6/2020;6;Morocco;Africa;135;2; 76.68 ; 37457976.0 
9/6/2020;6;Morocco;Africa;78;0; 76.68 ; 37457976.0 
8/6/2020;6;Morocco;Africa;92;0; 76.68 ; 37457976.0 
7/6/2020;6;Morocco;Africa;61;0; 76.68 ; 37457976.0 
6/6/2020;6;Morocco;Africa;68;0; 76.68 ; 37457976.0 
5/6/2020;6;Morocco;Africa;81;2; 76.68 ; 37457976.0 
4/6/2020;6;Morocco;Africa;56;0; 76.68 ; 37457976.0 
3/6/2020;6;Morocco;Africa;33;1; 76.68 ; 37457976.0 
2/6/2020;6;Morocco;Africa;26;0; 76.68 ; 37457976.0 
1/6/2020;6;Morocco;Africa;27;1; 76.68 ; 37457976.0 
31/5/2020;5;Morocco;Africa;66;2; 76.68 ; 37457976.0 
30/5/2020;5;Morocco;Africa;71;0; 76.68 ; 37457976.0 
29/5/2020;5;Morocco;Africa;42;0; 76.68 ; 37457976.0 
28/5/2020;5;Morocco;Africa;24;0; 76.68 ; 37457976.0 
27/5/2020;5;Morocco;Africa;45;2; 76.68 ; 37457976.0 
26/5/2020;5;Morocco;Africa;99;1; 76.68 ; 37457976.0 
25/5/2020;5;Morocco;Africa;27;1; 76.68 ; 37457976.0 
24/5/2020;5;Morocco;Africa;74;1; 76.68 ; 37457976.0 
23/5/2020;5;Morocco;Africa;121;1; 76.68 ; 37457976.0 
22/5/2020;5;Morocco;Africa;78;2; 76.68 ; 37457976.0 
21/5/2020;5;Morocco;Africa;110;1; 76.68 ; 37457976.0 
20/5/2020;5;Morocco;Africa;71;1; 76.68 ; 37457976.0 
19/5/2020;5;Morocco;Africa;82;0; 76.68 ; 37457976.0 
18/5/2020;5;Morocco;Africa;129;0; 76.68 ; 37457976.0 
17/5/2020;5;Morocco;Africa;89;2; 76.68 ; 37457976.0 
16/5/2020;5;Morocco;Africa;45;0; 76.68 ; 37457976.0 
15/5/2020;5;Morocco;Africa;95;2; 76.68 ; 37457976.0 
14/5/2020;5;Morocco;Africa;94;0; 76.68 ; 37457976.0 
13/5/2020;5;Morocco;Africa;137;0; 76.68 ; 37457976.0 
12/5/2020;5;Morocco;Africa;218;0; 76.68 ; 37457976.0 
11/5/2020;5;Morocco;Africa;153;2; 76.68 ; 37457976.0 
10/5/2020;5;Morocco;Africa;199;0; 76.68 ; 37457976.0 
9/5/2020;5;Morocco;Africa;163;3; 76.68 ; 37457976.0 
8/5/2020;5;Morocco;Africa;140;0; 76.68 ; 37457976.0 
7/5/2020;5;Morocco;Africa;189;2; 76.68 ; 37457976.0 
6/5/2020;5;Morocco;Africa;176;2; 76.68 ; 37457976.0 
5/5/2020;5;Morocco;Africa;140;5; 76.68 ; 37457976.0 
4/5/2020;5;Morocco;Africa;174;1; 76.68 ; 37457976.0 
3/5/2020;5;Morocco;Africa;160;2; 76.68 ; 37457976.0 
2/5/2020;5;Morocco;Africa;146;1; 76.68 ; 37457976.0 
1/5/2020;5;Morocco;Africa;102;2; 76.68 ; 37457976.0 
30/4/2020;4;Morocco;Africa;69;3; 76.68 ; 37457976.0 
29/4/2020;4;Morocco;Africa;132;3; 76.68 ; 37457976.0 
28/4/2020;4;Morocco;Africa;55;1; 76.68 ; 37457976.0 
27/4/2020;4;Morocco;Africa;168;2; 76.68 ; 37457976.0 
26/4/2020;4;Morocco;Africa;139;1; 76.68 ; 37457976.0 
25/4/2020;4;Morocco;Africa;190;3; 76.68 ; 37457976.0 
24/4/2020;4;Morocco;Africa;191;6; 76.68 ; 37457976.0 
23/4/2020;4;Morocco;Africa;168;4; 76.68 ; 37457976.0 
22/4/2020;4;Morocco;Africa;163;2; 76.68 ; 37457976.0 
21/4/2020;4;Morocco;Africa;191;2; 76.68 ; 37457976.0 
20/4/2020;4;Morocco;Africa;170;4; 76.68 ; 37457976.0 
19/4/2020;4;Morocco;Africa;121;2; 76.68 ; 37457976.0 
18/4/2020;4;Morocco;Africa;281;5; 76.68 ; 37457976.0 
17/4/2020;4;Morocco;Africa;259;3; 76.68 ; 37457976.0 
16/4/2020;4;Morocco;Africa;136;1; 76.68 ; 37457976.0 
15/4/2020;4;Morocco;Africa;125;0; 76.68 ; 37457976.0 
14/4/2020;4;Morocco;Africa;102;8; 76.68 ; 37457976.0 
13/4/2020;4;Morocco;Africa;116;7; 76.68 ; 37457976.0 
12/4/2020;4;Morocco;Africa;97;4; 76.68 ; 37457976.0 
11/4/2020;4;Morocco;Africa;74;10; 76.68 ; 37457976.0 
10/4/2020;4;Morocco;Africa;99;4; 76.68 ; 37457976.0 
9/4/2020;4;Morocco;Africa;91;3; 76.68 ; 37457976.0 
8/4/2020;4;Morocco;Africa;64;10; 76.68 ; 37457976.0 
7/4/2020;4;Morocco;Africa;99;10; 76.68 ; 37457976.0 
6/4/2020;4;Morocco;Africa;102;11; 76.68 ; 37457976.0 
5/4/2020;4;Morocco;Africa;211;15; 76.68 ; 37457976.0 
4/4/2020;4;Morocco;Africa;0;0; 76.68 ; 37457976.0 
3/4/2020;4;Morocco;Africa;54;5; 76.68 ; 37457976.0 
2/4/2020;4;Morocco;Africa;37;3; 76.68 ; 37457976.0 
1/4/2020;4;Morocco;Africa;61;3; 76.68 ; 37457976.0 
31/3/2020;3;Morocco;Africa;77;7; 76.68 ; 37457976.0 
30/3/2020;3;Morocco;Africa;121;3; 76.68 ; 37457976.0 
29/3/2020;3;Morocco;Africa;13;0; 76.68 ; 37457976.0 
28/3/2020;3;Morocco;Africa;70;13; 76.68 ; 37457976.0 
27/3/2020;3;Morocco;Africa;50;4; 76.68 ; 37457976.0 
26/3/2020;3;Morocco;Africa;55;1; 76.68 ; 37457976.0 
25/3/2020;3;Morocco;Africa;36;1; 76.68 ; 37457976.0 
24/3/2020;3;Morocco;Africa;19;0; 76.68 ; 37457976.0 
23/3/2020;3;Morocco;Africa;19;1; 76.68 ; 37457976.0 
22/3/2020;3;Morocco;Africa;10;0; 76.68 ; 37457976.0 
21/3/2020;3;Morocco;Africa;23;1; 76.68 ; 37457976.0 
20/3/2020;3;Morocco;Africa;9;0; 76.68 ; 37457976.0 
19/3/2020;3;Morocco;Africa;10;0; 76.68 ; 37457976.0 
18/3/2020;3;Morocco;Africa;7;1; 76.68 ; 37457976.0 
17/3/2020;3;Morocco;Africa;9;0; 76.68 ; 37457976.0 
16/3/2020;3;Morocco;Africa;10;0; 76.68 ; 37457976.0 
15/3/2020;3;Morocco;Africa;11;0; 76.68 ; 37457976.0 
14/3/2020;3;Morocco;Africa;1;0; 76.68 ; 37457976.0 
13/3/2020;3;Morocco;Africa;1;0; 76.68 ; 37457976.0 
12/3/2020;3;Morocco;Africa;3;1; 76.68 ; 37457976.0 
6/3/2020;3;Morocco;Africa;1;0; 76.68 ; 37457976.0 
3/3/2020;3;Morocco;Africa;1;0; 76.68 ; 37457976.0 
14/12/2020;12;Mozambique;Africa;142;2; 60.85 ; 32969520.0 
13/12/2020;12;Mozambique;Africa;132;1; 60.85 ; 32969520.0 
12/12/2020;12;Mozambique;Africa;159;0; 60.85 ; 32969520.0 
11/12/2020;12;Mozambique;Africa;81;1; 60.85 ; 32969520.0 
10/12/2020;12;Mozambique;Africa;67;2; 60.85 ; 32969520.0 
9/12/2020;12;Mozambique;Africa;47;0; 60.85 ; 32969520.0 
8/12/2020;12;Mozambique;Africa;82;3; 60.85 ; 32969520.0 
7/12/2020;12;Mozambique;Africa;111;0; 60.85 ; 32969520.0 
6/12/2020;12;Mozambique;Africa;95;0; 60.85 ; 32969520.0 
5/12/2020;12;Mozambique;Africa;120;1; 60.85 ; 32969520.0 
4/12/2020;12;Mozambique;Africa;52;0; 60.85 ; 32969520.0 
3/12/2020;12;Mozambique;Africa;96;1; 60.85 ; 32969520.0 
2/12/2020;12;Mozambique;Africa;69;0; 60.85 ; 32969520.0 
1/12/2020;12;Mozambique;Africa;88;1; 60.85 ; 32969520.0 
30/11/2020;11;Mozambique;Africa;27;1; 60.85 ; 32969520.0 
29/11/2020;11;Mozambique;Africa;80;1; 60.85 ; 32969520.0 
28/11/2020;11;Mozambique;Africa;39;0; 60.85 ; 32969520.0 
27/11/2020;11;Mozambique;Africa;165;0; 60.85 ; 32969520.0 
26/11/2020;11;Mozambique;Africa;71;1; 60.85 ; 32969520.0 
25/11/2020;11;Mozambique;Africa;122;1; 60.85 ; 32969520.0 
24/11/2020;11;Mozambique;Africa;72;2; 60.85 ; 32969520.0 
23/11/2020;11;Mozambique;Africa;56;1; 60.85 ; 32969520.0 
22/11/2020;11;Mozambique;Africa;104;2; 60.85 ; 32969520.0 
21/11/2020;11;Mozambique;Africa;154;1; 60.85 ; 32969520.0 
20/11/2020;11;Mozambique;Africa;157;2; 60.85 ; 32969520.0 
19/11/2020;11;Mozambique;Africa;0;0; 60.85 ; 32969520.0 
18/11/2020;11;Mozambique;Africa;52;2; 60.85 ; 32969520.0 
17/11/2020;11;Mozambique;Africa;66;3; 60.85 ; 32969520.0 
16/11/2020;11;Mozambique;Africa;108;3; 60.85 ; 32969520.0 
15/11/2020;11;Mozambique;Africa;113;0; 60.85 ; 32969520.0 
14/11/2020;11;Mozambique;Africa;133;6; 60.85 ; 32969520.0 
13/11/2020;11;Mozambique;Africa;183;0; 60.85 ; 32969520.0 
12/11/2020;11;Mozambique;Africa;88;5; 60.85 ; 32969520.0 
11/11/2020;11;Mozambique;Africa;0;0; 60.85 ; 32969520.0 
10/11/2020;11;Mozambique;Africa;55;0; 60.85 ; 32969520.0 
9/11/2020;11;Mozambique;Africa;191;0; 60.85 ; 32969520.0 
8/11/2020;11;Mozambique;Africa;92;0; 60.85 ; 32969520.0 
7/11/2020;11;Mozambique;Africa;94;2; 60.85 ; 32969520.0 
6/11/2020;11;Mozambique;Africa;108;2; 60.85 ; 32969520.0 
5/11/2020;11;Mozambique;Africa;81;0; 60.85 ; 32969520.0 
4/11/2020;11;Mozambique;Africa;72;1; 60.85 ; 32969520.0 
3/11/2020;11;Mozambique;Africa;142;1; 60.85 ; 32969520.0 
2/11/2020;11;Mozambique;Africa;119;1; 60.85 ; 32969520.0 
1/11/2020;11;Mozambique;Africa;92;1; 60.85 ; 32969520.0 
31/10/2020;10;Mozambique;Africa;252;0; 60.85 ; 32969520.0 
30/10/2020;10;Mozambique;Africa;110;0; 60.85 ; 32969520.0 
29/10/2020;10;Mozambique;Africa;142;2; 60.85 ; 32969520.0 
28/10/2020;10;Mozambique;Africa;112;1; 60.85 ; 32969520.0 
27/10/2020;10;Mozambique;Africa;175;2; 60.85 ; 32969520.0 
26/10/2020;10;Mozambique;Africa;91;1; 60.85 ; 32969520.0 
25/10/2020;10;Mozambique;Africa;147;3; 60.85 ; 32969520.0 
24/10/2020;10;Mozambique;Africa;189;1; 60.85 ; 32969520.0 
23/10/2020;10;Mozambique;Africa;228;2; 60.85 ; 32969520.0 
22/10/2020;10;Mozambique;Africa;141;1; 60.85 ; 32969520.0 
21/10/2020;10;Mozambique;Africa;110;3; 60.85 ; 32969520.0 
20/10/2020;10;Mozambique;Africa;214;0; 60.85 ; 32969520.0 
19/10/2020;10;Mozambique;Africa;159;1; 60.85 ; 32969520.0 
18/10/2020;10;Mozambique;Africa;95;1; 60.85 ; 32969520.0 
17/10/2020;10;Mozambique;Africa;75;0; 60.85 ; 32969520.0 
16/10/2020;10;Mozambique;Africa;145;0; 60.85 ; 32969520.0 
15/10/2020;10;Mozambique;Africa;134;0; 60.85 ; 32969520.0 
14/10/2020;10;Mozambique;Africa;170;1; 60.85 ; 32969520.0 
13/10/2020;10;Mozambique;Africa;87;1; 60.85 ; 32969520.0 
12/10/2020;10;Mozambique;Africa;157;1; 60.85 ; 32969520.0 
11/10/2020;10;Mozambique;Africa;102;1; 60.85 ; 32969520.0 
10/10/2020;10;Mozambique;Africa;103;1; 60.85 ; 32969520.0 
9/10/2020;10;Mozambique;Africa;145;0; 60.85 ; 32969520.0 
8/10/2020;10;Mozambique;Africa;96;1; 60.85 ; 32969520.0 
7/10/2020;10;Mozambique;Africa;102;1; 60.85 ; 32969520.0 
6/10/2020;10;Mozambique;Africa;100;0; 60.85 ; 32969520.0 
5/10/2020;10;Mozambique;Africa;147;2; 60.85 ; 32969520.0 
4/10/2020;10;Mozambique;Africa;70;0; 60.85 ; 32969520.0 
3/10/2020;10;Mozambique;Africa;91;2; 60.85 ; 32969520.0 
2/10/2020;10;Mozambique;Africa;160;1; 60.85 ; 32969520.0 
1/10/2020;10;Mozambique;Africa;172;2; 60.85 ; 32969520.0 
30/9/2020;9;Mozambique;Africa;268;0; 60.85 ; 32969520.0 
29/9/2020;9;Mozambique;Africa;305;1; 60.85 ; 32969520.0 
28/9/2020;9;Mozambique;Africa;226;4; 60.85 ; 32969520.0 
27/9/2020;9;Mozambique;Africa;168;1; 60.85 ; 32969520.0 
26/9/2020;9;Mozambique;Africa;190;2; 60.85 ; 32969520.0 
25/9/2020;9;Mozambique;Africa;137;2; 60.85 ; 32969520.0 
24/9/2020;9;Mozambique;Africa;148;4; 60.85 ; 32969520.0 
23/9/2020;9;Mozambique;Africa;202;1; 60.85 ; 32969520.0 
22/9/2020;9;Mozambique;Africa;141;1; 60.85 ; 32969520.0 
21/9/2020;9;Mozambique;Africa;234;2; 60.85 ; 32969520.0 
20/9/2020;9;Mozambique;Africa;273;1; 60.85 ; 32969520.0 
19/9/2020;9;Mozambique;Africa;103;1; 60.85 ; 32969520.0 
18/9/2020;9;Mozambique;Africa;167;0; 60.85 ; 32969520.0 
17/9/2020;9;Mozambique;Africa;281;2; 60.85 ; 32969520.0 
16/9/2020;9;Mozambique;Africa;231;2; 60.85 ; 32969520.0 
15/9/2020;9;Mozambique;Africa;213;0; 60.85 ; 32969520.0 
14/9/2020;9;Mozambique;Africa;229;0; 60.85 ; 32969520.0 
13/9/2020;9;Mozambique;Africa;122;4; 60.85 ; 32969520.0 
12/9/2020;9;Mozambique;Africa;86;0; 60.85 ; 32969520.0 
11/9/2020;9;Mozambique;Africa;68;3; 60.85 ; 32969520.0 
10/9/2020;9;Mozambique;Africa;117;0; 60.85 ; 32969520.0 
9/9/2020;9;Mozambique;Africa;90;1; 60.85 ; 32969520.0 
8/9/2020;9;Mozambique;Africa;113;0; 60.85 ; 32969520.0 
7/9/2020;9;Mozambique;Africa;103;1; 60.85 ; 32969520.0 
6/9/2020;9;Mozambique;Africa;76;0; 60.85 ; 32969520.0 
5/9/2020;9;Mozambique;Africa;58;0; 60.85 ; 32969520.0 
4/9/2020;9;Mozambique;Africa;90;1; 60.85 ; 32969520.0 
3/9/2020;9;Mozambique;Africa;78;2; 60.85 ; 32969520.0 
2/9/2020;9;Mozambique;Africa;123;0; 60.85 ; 32969520.0 
1/9/2020;9;Mozambique;Africa;95;0; 60.85 ; 32969520.0 
31/8/2020;8;Mozambique;Africa;61;1; 60.85 ; 32969520.0 
30/8/2020;8;Mozambique;Africa;63;1; 60.85 ; 32969520.0 
29/8/2020;8;Mozambique;Africa;46;0; 60.85 ; 32969520.0 
28/8/2020;8;Mozambique;Africa;61;0; 60.85 ; 32969520.0 
27/8/2020;8;Mozambique;Africa;82;0; 60.85 ; 32969520.0 
26/8/2020;8;Mozambique;Africa;68;0; 60.85 ; 32969520.0 
25/8/2020;8;Mozambique;Africa;45;1; 60.85 ; 32969520.0 
24/8/2020;8;Mozambique;Africa;91;0; 60.85 ; 32969520.0 
23/8/2020;8;Mozambique;Africa;109;0; 60.85 ; 32969520.0 
22/8/2020;8;Mozambique;Africa;80;0; 60.85 ; 32969520.0 
21/8/2020;8;Mozambique;Africa;70;1; 60.85 ; 32969520.0 
20/8/2020;8;Mozambique;Africa;131;0; 60.85 ; 32969520.0 
19/8/2020;8;Mozambique;Africa;0;0; 60.85 ; 32969520.0 
18/8/2020;8;Mozambique;Africa;59;0; 60.85 ; 32969520.0 
17/8/2020;8;Mozambique;Africa;64;0; 60.85 ; 32969520.0 
16/8/2020;8;Mozambique;Africa;83;0; 60.85 ; 32969520.0 
15/8/2020;8;Mozambique;Africa;70;0; 60.85 ; 32969520.0 
14/8/2020;8;Mozambique;Africa;79;0; 60.85 ; 32969520.0 
13/8/2020;8;Mozambique;Africa;78;2; 60.85 ; 32969520.0 
12/8/2020;8;Mozambique;Africa;70;1; 60.85 ; 32969520.0 
11/8/2020;8;Mozambique;Africa;142;0; 60.85 ; 32969520.0 
10/8/2020;8;Mozambique;Africa;28;0; 60.85 ; 32969520.0 
9/8/2020;8;Mozambique;Africa;28;1; 60.85 ; 32969520.0 
8/8/2020;8;Mozambique;Africa;93;0; 60.85 ; 32969520.0 
7/8/2020;8;Mozambique;Africa;41;0; 60.85 ; 32969520.0 
6/8/2020;8;Mozambique;Africa;50;0; 60.85 ; 32969520.0 
5/8/2020;8;Mozambique;Africa;56;1; 60.85 ; 32969520.0 
4/8/2020;8;Mozambique;Africa;27;1; 60.85 ; 32969520.0 
3/8/2020;8;Mozambique;Africa;39;2; 60.85 ; 32969520.0 
2/8/2020;8;Mozambique;Africa;43;0; 60.85 ; 32969520.0 
1/8/2020;8;Mozambique;Africa;56;0; 60.85 ; 32969520.0 
31/7/2020;7;Mozambique;Africa;60;0; 60.85 ; 32969520.0 
30/7/2020;7;Mozambique;Africa;28;0; 60.85 ; 32969520.0 
29/7/2020;7;Mozambique;Africa;19;0; 60.85 ; 32969520.0 
28/7/2020;7;Mozambique;Africa;32;0; 60.85 ; 32969520.0 
27/7/2020;7;Mozambique;Africa;53;0; 60.85 ; 32969520.0 
26/7/2020;7;Mozambique;Africa;26;0; 60.85 ; 32969520.0 
25/7/2020;7;Mozambique;Africa;8;0; 60.85 ; 32969520.0 
24/7/2020;7;Mozambique;Africa;25;0; 60.85 ; 32969520.0 
23/7/2020;7;Mozambique;Africa;21;0; 60.85 ; 32969520.0 
22/7/2020;7;Mozambique;Africa;29;0; 60.85 ; 32969520.0 
21/7/2020;7;Mozambique;Africa;16;1; 60.85 ; 32969520.0 
20/7/2020;7;Mozambique;Africa;56;0; 60.85 ; 32969520.0 
19/7/2020;7;Mozambique;Africa;33;1; 60.85 ; 32969520.0 
18/7/2020;7;Mozambique;Africa;19;0; 60.85 ; 32969520.0 
17/7/2020;7;Mozambique;Africa;53;0; 60.85 ; 32969520.0 
16/7/2020;7;Mozambique;Africa;62;0; 60.85 ; 32969520.0 
15/7/2020;7;Mozambique;Africa;49;0; 60.85 ; 32969520.0 
14/7/2020;7;Mozambique;Africa;62;0; 60.85 ; 32969520.0 
13/7/2020;7;Mozambique;Africa;22;0; 60.85 ; 32969520.0 
12/7/2020;7;Mozambique;Africa;24;0; 60.85 ; 32969520.0 
11/7/2020;7;Mozambique;Africa;19;0; 60.85 ; 32969520.0 
